0,1,2,3,4,5,6,7
-5794.108604682518,-6145.1874548420255,-6036.580328533689,-6122.053399330784,-28633.18814434864,-40717.99406027723,-50051.56845469099,-111300.53386694597
-5792.499279081736,-6137.59903759945,-6031.260613353326,-6122.031047586328,-28632.383481548248,-40722.35265044602,-50051.032012824064,-111302.25495126903
-5788.699482524334,-6124.366804881907,-6027.952555173941,-6111.570431181244,-28629.56716174688,-40722.95614754631,-50056.552893704524,-111301.18206753518
-5793.438052348859,-6121.516957463856,-6026.7902644622645,-6116.398407983591,-28632.76346120399,-40730.95807206131,-50059.74919316163,-111306.5688379489
-5793.214534904306,-6112.576259681733,-6023.884537683075,-6106.250716000881,-28629.81303093589,-40730.309871472105,-50064.755983919626,-111304.93716060367
-5790.912305225409,-6108.597649168689,-6022.945764415952,-6111.302210247781,-28633.121089115273,-40737.26126399771,-50067.21467580971,-111310.03335833948
-5793.90743898242,-6106.820685484491,-6024.040999894261,-6104.373169466636,-28633.34460655983,-40735.29431048564,-50074.21077182422,-111310.14511706175
-5798.064863451107,-6099.846941214436,-6016.933145157474,-6102.383864210113,-28629.8577344248,-40735.78604886366,-50070.00864386662,-111308.44638448315
-5796.924924483887,-6090.906243432313,-6014.921488156497,-6093.957256550462,-28628.20370533511,-40737.77535412018,-50075.19424858025,-111309.02752983899
-5793.929790726876,-6083.2619468285975,-6011.52402299929,-6095.4101199400575,-28628.85190592431,-40745.687871657356,-50076.267132314104,-111313.18495430768
-5799.361264629515,-6070.063241727739,-6008.014799119806,-6086.87175355813,-28626.95200764561,-40751.78989789366,-50081.96682715021,-111314.74957641955
-5799.920058240898,-6049.678450784499,-5999.230563548871,-6083.295474445281,-28624.135687844242,-40766.4749940008,-50082.25739982813,-111319.35403577735
-5792.38752035946,-6029.405418563536,-5993.106185568116,-6074.377128407613,-28621.498181998515,-40777.986142395275,-50088.40412955334,-111323.44440501266
-5790.442918591848,-6015.413226534513,-5993.083833823662,-6076.053509241761,-28625.968530889575,-40793.654715258446,-50097.7248069912,-111334.21794584012
-5795.00267446073,-6004.583806345918,-5988.255857021315,-6067.157514948549,-28622.57106573237,-40794.772302481215,-50100.98816168168,-111334.79909119596
-5792.7004447818335,-5989.5746099441785,-5983.070252307684,-6060.29552940077,-28619.866504653277,-40796.53809029318,-50103.31274310502,-111335.84962318536
-5787.179563901373,-5983.282593880009,-5980.075118550672,-6054.171151420016,-28618.212475563585,-40797.54391879367,-50106.50904256214,-111336.98956215258
-5793.259238393216,-5970.933255068452,-5978.286978994248,-6048.873787984108,-28618.257179052496,-40802.19308164038,-50111.91816472032,-111340.96817266563
-5798.847174507043,-5965.188856743438,-5976.27532199327,-6045.3422123601695,-28618.10071684131,-40805.63525028649,-50115.092112432976,-111345.1255971343
-5792.812203504111,-5950.850212675359,-5970.41916494598,-6034.568671532711,-28613.496257483515,-40805.389381097484,-50116.38851361138,-111344.74561747858
-5790.957008714319,-5946.312808550931,-5970.642682390533,-6034.836892466175,-28615.954949373598,-40811.91609047844,-50121.574118325014,-111349.77475998101
-5789.772366258188,-5932.868234261065,-5967.781659100254,-6025.449159794946,-28613.496257483515,-40813.81598875714,-50126.64796431637,-111349.19361462518
-5791.918133725898,-5927.693805419661,-5964.473600920868,-6023.996296405351,-28612.736298172036,-40816.11821843603,-50126.55855733855,-111350.31120184794
-5790.197049402839,-5917.624344542544,-5963.445420675925,-6015.770854445798,-28611.685766182636,-40818.01811671473,-50132.30295566356,-111351.8311204709
-5791.851078492532,-5915.2662355025095,-5960.494990407824,-6016.5755172461895,-28611.730469671547,-40822.17554118342,-50132.0347347301,-111355.02741992801
-5790.0629389361075,-5902.626324013034,-5957.32104269517,-6005.71256944091,-28607.953024858598,-40821.348526638576,-50135.834531287495,-111353.46279781614
-5785.324369111582,-5901.922244062691,-5957.432801417447,-6009.847642165142,-28610.7022894266,-40827.04822147467,-50138.67320283332,-111357.64257402928
-5790.912305225409,-5897.228377727077,-5959.355051440603,-6003.52209848429,-28611.730469671547,-40829.372802898026,-50146.943348281784,-111359.54247230798
-5792.722796526289,-5893.618570997545,-5954.258853704793,-6003.767967673299,-28610.09879232631,-40831.16094245445,-50143.27766219112,-111360.10126591937
-5794.376825615982,-5887.941227905897,-5953.521246137768,-5995.609580947111,-28608.578873703347,-40831.27270117673,-50148.575025627026,-111360.45889383066
-5793.393348859948,-5886.723057833083,-5952.873045548564,-6000.6163717051,-28611.194027804617,-40838.0899832356,-50150.13964773889,-111365.75625726656
-5792.43222384837,-5882.006839753013,-5951.397830414514,-5991.742729156343,-28608.8023911479,-40837.0394512462,-50154.364127440946,-111364.77278051052
-5793.214534904306,-5876.430079511414,-5948.290937935226,-5993.732034412866,-28609.070612081363,-40841.48744839281,-50153.82768557402,-111367.14206542278
-5787.961874957308,-5874.552532977168,-5948.402696657503,-5987.607656432111,-28608.891798125722,-40842.69444259339,-50159.57208389904,-111368.55022532347
-5789.951180213831,-5868.0146477239905,-5944.625251844555,-5988.166450043494,-28608.355356258795,-40846.717756595346,-50158.275682720625,-111371.38889686929
-5796.835517506065,-5864.427192738914,-5943.46296113288,-5981.639740662545,-28607.126010313754,-40847.03068101772,-50161.80725834457,-111372.32767013642
-5794.712101782811,-5857.7999005079155,-5940.110199464584,-5980.6115604176,-28606.164885302176,-40850.67401536393,-50161.36022345546,-111374.47343760413
-5789.4147383469035,-5855.7323641458,-5940.244309931316,-5976.27532199327,-28606.343699257817,-40852.32804445363,-50165.7411653687,-111376.26157716055
-5789.459441835814,-5848.49039894228,-5938.120894208061,-5975.336548726148,-28606.097830068808,-40856.485468922314,-50167.03756654711,-111378.69791730618
-5794.4662325938025,-5843.3606735897865,-5931.46007436038,-5966.37349919957,-28600.21932127706,-40852.238637475806,-50164.10948802346,-111374.54049283749
-5792.096947681541,-5837.3145267146265,-5932.331792394137,-5967.178161999961,-28602.678013167148,-40858.76534685676,-50168.423374703336,-111379.3908213843
-5791.649912792434,-5837.53804415918,-5929.046085959207,-5963.624234631567,-28600.5993009328,-40858.586532901114,-50167.88693283641,-111379.10024870638
-5795.5167645832025,-5833.481202540541,-5931.169501682461,-5964.428897431958,-28603.616786434268,-40865.157945770974,-50174.45834570627,-111384.19644644219
-5793.52745932668,-5833.782951090688,-5928.375533625547,-5963.467772420379,-28602.588606189325,-40866.18612601592,-50173.98895907271,-111384.46466737565
-5792.43222384837,-5829.4467126663585,-5926.6991527914,-5959.779734585254,-28601.359260244284,-40867.70604463888,-50176.514706196154,-111384.86699877585
-5793.572162815591,-5832.7771225902,-5924.374571368047,-5962.126667753061,-28601.493370711014,-40869.56123942867,-50175.8441538625,-111385.85047553189
-5793.929790726876,-5829.279074582943,-5923.45814984538,-5958.058650262195,-28600.75576314399,-40870.99175107381,-50179.398081230895,-111386.49867612109
-5791.314636625604,-5831.760118217483,-5918.6972282764,-5958.572740384668,-28598.587643931824,-40871.148213285,-50175.57593292904,-111385.71636506515
-5791.605209303523,-5823.445269280108,-5914.025713685241,-5948.7826763132425,-28593.51379794047,-40868.46600395036,-50175.86650560695,-111382.02832723003
-5793.259238393216,-5826.563337631624,-5915.590335797112,-5955.756420583299,-28597.917091598167,-40876.780852887736,-50178.68282540832,-111389.00207150009
-5794.890915738454,-5819.567241617113,-5912.751664251288,-5946.212225700882,-28594.676088652148,-40877.116129054564,-50181.767366143155,-111388.73385056661
-5789.90647672492,-5817.2426601937605,-5909.6894752609105,-5948.670917590966,-28595.1007717968,-40883.93341111343,-50180.850944620484,-111393.7406413246
-5792.2310581482725,-5806.077963838335,-5906.895507203997,-5937.830321530142,-28591.859768850776,-40886.1015303256,-50184.583685944526,-111394.83587680291
-5796.857869250521,-5799.1042195682785,-5903.274524602238,-5938.992612241818,-28592.217396762062,-40894.57284147416,-50184.11429931096,-111400.53557163902
-5795.628523305479,-5787.447784834836,-5900.212335611861,-5927.213242913872,-28588.797579860402,-40897.5009199978,-50188.74111041321,-111401.96608328416
-5795.561468072113,-5774.7408181119945,-5893.842088442098,-5924.93336497943,-28586.294184481405,-40903.893518912024,-50186.528287712135,-111405.43060367473
-5797.5731250730905,-5763.877870306715,-5891.830431441121,-5914.875079974542,-28584.41663794716,-40908.11799861408,-50192.518555226154,-111407.95635079818
